Year,Rank,Name,Position,Ht,Wt,Composite,Stars,School,Sports-Ref Link,RealGM Link,
2003,180,Jesus Urbina,PF,6-8,230,0.8556,3 Stars,George Mason,/cbb/players/jesus-urbina-1.html,/player/Jesus-Urbina/Summary/18603,2003.180
2003,181,Michael McFadden,SG,6-4,195,0.8556,3 Stars,San Jose State,/cbb/players/michael-mcfadden-1.html,/player/Michael-McFadden/Summary/9176,2003.181
2003,182,Aaron Scott,SG,6-4,180,0.8556,3 Stars,East Tennessee State,/cbb/players/aaron-scott-1.html,/player/Aaron-Scott/Summary/14277,2003.182
2003,183,David Cooper,PF,6-7,200,0.8556,3 Stars,James Madison,/cbb/players/david-cooper-1.html,/player/David-Cooper/Summary/18741,2003.183
2003,184,Etienne Brower,SF,6-7,195,0.8556,3 Stars,Boston University,/cbb/players/etienne-brower-2.html,/player/Etienne-Brower/Summary/10593,2003.184
2003,185,Walter Murray,SG,6-1,165,0.8556,3 Stars,Bethune-Cookman,/cbb/players/walter-murray-1.html,/player/Walter-Murray/Summary/19054,2003.185
2003,186,Ray George,SG,6-4,180,0.8556,3 Stars,Murray State,/cbb/players/ray-george-1.html,/player/Ray-George/Summary/12061,2003.186
2003,187,Bryce May,PF,6-7,210,0.8556,3 Stars,McNeese State,/cbb/players/bryce-may-1.html,/player/Bryce-May/Summary/21626,2003.187
2003,188,John Shumate,SG,6-4,180,0.8556,3 Stars,Yale,/cbb/players/john-shumate-2.html,/player/John-Shumate/Summary/12738,2003.188
2003,189,Carl Marshall,PG,5-11,165,0.8556,3 Stars,Baylor,/cbb/players/carl-marshall-1.html,/player/Carl-Marshall/Summary/5262,2003.189
2003,190,Femi Ibikunle,PF,6-9,245,0.8556,3 Stars,TCU,/cbb/players/femi-ibikunle-1.html,/player/Femi-Ibikunle/Summary/9977,2003.190
2003,191,Mark Bradford,PG,6-1,185,0.8556,3 Stars,Stanford,/cbb/players/mark-bradford-1.html,/player/Mark-Bradford/Summary/6871,2003.191
2003,192,James Holmes,SG,6-2,190,0.8556,3 Stars,South Florida,/cbb/players/james-holmes-1.html,/player/James-Holmes/Summary/6441,2003.192
2003,193,Deven Mitchell,SG,6-4,185,0.8556,3 Stars,Missouri State,/cbb/players/deven-mitchell-1.html,/player/Deven-Mitchell/Summary/7421,2003.193
2003,194,Tariq Atkins,SG,6-3,185,0.8556,3 Stars,Iona,/cbb/players/tariq-atkins-1.html,/player/Tariq-Atkins/Summary/18169,2003.194
2003,196,Anthony Harris,PG,6-1,165,0.8556,3 Stars,Miami,/cbb/players/anthony-harris-3.html,/player/Anthony-Harris/Summary/6640,2003.196
2003,197,Mamadou Diakhate,SG,6-4,220,0.8556,3 Stars,Eastern Kentucky,/cbb/players/mamadou-diakhate-2.html,/player/Mamadou-Diakhate/Summary/12027,2003.197
2003,198,Carl Elliott,PG,6-3,185,0.8556,3 Stars,George Washington,/cbb/players/carl-elliott-1.html,/player/Carl-Elliott/Summary/2645,2003.198
2003,199,Ben Elias,C,6-10,245,0.8556,3 Stars,New Orleans,/cbb/players/ben-elias-1.html,/player/Ben-Elias/Summary/20184,2003.199
2003,200,Bruce Price,SG,6-2,195,0.8556,3 Stars,Tennessee State,/cbb/players/bruce-price-1.html,/player/Bruce-Price/Summary/2590,2003.200
2003,201,Calvin Walls,SF,6-8,210,0.8556,3 Stars,Wichita State,/cbb/players/calvin-walls-1.html,/player/Calvin-Walls/Summary/7599,2003.201
2003,202,Carlos Smith,PG,6-1,170,0.8556,3 Stars,South Alabama,/cbb/players/carlos-smith-1.html,/player/Carlos-Smith/Summary/20315,2003.202
2003,203,Larry Owens,PF,6-7,205,0.8556,3 Stars,Oral Roberts,/cbb/players/larry-owens-1.html,/player/Larry-Owens/Summary/1793,2003.203
2003,204,Ronell Taylor,SG,6-5,175,0.8444,3 Stars,UAB,/cbb/players/ronell-taylor-1.html,/player/Ronell-Taylor/Summary/1919,2003.204
2003,205,Lance Harris,SG,6-4,175,0.8444,3 Stars,Kansas State,/cbb/players/lance-harris-1.html,/player/Lance-Harris/Summary/4096,2003.205
2003,206,Tron Smith,SG,6-2,190,0.8444,3 Stars,Arizona State,/cbb/players/tron-smith-1.html,/player/Tron-Smith/Summary/6712,2003.206
2003,207,Karron Clarke,SF,6-6,180,0.8444,3 Stars,Miami,/cbb/players/karron-clarke-1.html,/player/Karron-Clarke/Summary/4942,2003.207
2003,208,Donell Taylor,PG,6-5,175,0.8444,3 Stars,UAB,/cbb/players/donell-taylor-1.html,/player/Donell-Taylor/Summary/859,2003.208
2003,209,Bobby Nash,SF,6-5,190,0.8444,3 Stars,Hawaii,/cbb/players/bobby-nash-2.html,/player/Bobby-Nash/Summary/8871,2003.209
2003,210,Marcus Dove,SF,6-8,190,0.8444,3 Stars,Oklahoma State,/cbb/players/marcus-dove-1.html,/player/Marcus-Dove/Summary/1713,2003.210
2003,211,Todd Hendley,C,6-9,205,0.8444,3 Stars,Wake Forest,/cbb/players/todd-hendley-1.html,/player/Todd-Hendley/Summary/5050,2003.211
2003,212,Marcus Heard,SF,6-6,205,0.8444,3 Stars,DePaul,/cbb/players/marcus-heard-1.html,/player/Marcus-Heard/Summary/6066,2003.212
2003,213,Sean Phaler,PF,6-9,180,0.8444,3 Stars,New Mexico,/cbb/players/sean-phaler-1.html,/player/Sean-Phaler/Summary/9880,2003.213
2003,214,Stuart Creason,C,7-1,250,0.8444,3 Stars,Colorado State,/cbb/players/stuart-creason-1.html,/player/Stuart-Creason/Summary/9813,2003.214
2003,215,Vincent Camper,PG,6-2,190,0.8444,3 Stars,Tulane,/cbb/players/vincent-camper-1.html,/player/Vincent-Camper/Summary/8089,2003.215
2003,216,Steve Danley,PF,6-9,214,0.8444,3 Stars,Pennsylvania,/cbb/players/steve-danley-1.html,/player/Steve-Danley/Summary/12624,2003.216
2003,217,Kenny Hooks,SF,6-7,185,0.8444,3 Stars,Oregon State,/cbb/players/kenny-hooks-1.html,/player/Kenny-Hooks/Summary/6832,2003.217
2003,219,Mani Messy,SF,6-7,220,0.8444,3 Stars,Seton Hall,/cbb/players/mani-messy-1.html,/player/Mani-Messy/Summary/6387,2003.219
2003,220,Sean Marshall,SF,6-5,205,0.8444,3 Stars,Boston College,/cbb/players/sean-marshall-1.html,/player/Sean-Marshall/Summary/1921,2003.220
2003,221,Blake Schilb,PF,6-7,195,0.8444,3 Stars,Loyola Chicago,/cbb/players/blake-schilb-1.html,/player/Blake-Schilb/Summary/2641,2003.221
2003,222,Mario Taybron,PG,6-2,185,0.8444,3 Stars,Temple,/cbb/players/mario-taybron-1.html,/player/Mario-Taybron/Summary/5349,2003.222
2003,223,Kyle Visser,PF,6-9,225,0.8444,3 Stars,Wake Forest,/cbb/players/kyle-visser-1.html,/player/Kyle-Visser/Summary/1832,2003.223
2003,224,Jaison Williams,SG,6-3,180,0.8444,3 Stars,Oklahoma,/cbb/players/jaison-williams-1.html,/player/Jaison-Williams/Summary/5410,2003.224
2003,225,Arnaud Dahi,PF,6-7,220,0.8444,3 Stars,Old Dominion,/cbb/players/arnaud-dahi-1.html,/player/Arnaud-Dahi/Summary/18868,2003.225
2003,226,Marcus Bennett,PG,6-2,185,0.8444,3 Stars,Charlotte,/cbb/players/marcus-bennett-1.html,/player/Marcus-Bennett/Summary/10320,2003.226
2003,228,Mike Pilgrim,PF,6-7,210,0.8444,3 Stars,Cincinnati,/cbb/players/mike-pilgrim-1.html,/player/Mike-Pilgrim/Summary/6390,2003.228
2003,229,Reggie George,PF,6-9,230,0.8444,3 Stars,Iowa State,/cbb/players/reggie-george-1.html,/player/Reggie-George/Summary/2646,2003.229
2003,230,Anthony King,PF,6-9,240,0.8444,3 Stars,Miami,/cbb/players/anthony-king-1.html,/player/Anthony-King/Summary/4319,2003.230
2003,231,John Winston,PG,6-2,205,0.8444,3 Stars,UNLV,/cbb/players/john-winston-1.html,/player/John-Winston/Summary/8548,2003.231
2003,232,Jarvelle Scott,PF,6-8,250,0.8444,3 Stars,Ole Miss,/cbb/players/jarvelle-scott-1.html,/player/Jarvelle-Scott/Summary/5819,2003.232
2003,233,Morris Almond,SF,6-5,210,0.8444,3 Stars,Rice,/cbb/players/morris-almond-1.html,/player/Morris-Almond/Summary/372,2003.233
2003,234,Ricky Lucas,SG,6-5,188,0.8444,3 Stars,George Washington,/cbb/players/ricky-lucas-1.html,/player/Ricky-Lucas/Summary/10520,2003.234
2003,235,Michael Umeh,PG,6-2,190,0.8444,3 Stars,UNLV,/cbb/players/michael-umeh-1.html,/player/Michael-Umeh/Summary/10024,2003.235
2003,236,Dan Cage,SF,6-5,205,0.8444,3 Stars,Vanderbilt,/cbb/players/dan-cage-1.html,/player/Dan-Cage/Summary/5974,2003.236
2003,237,Antoine Agudio,SG,6-3,185,0.8444,3 Stars,Hofstra,/cbb/players/antoine-agudio-1.html,/player/Antoine-Agudio/Summary/9432,2003.237
2003,238,Curtis Stinson,SF,6-2,200,0.8444,3 Stars,Iowa State,/cbb/players/curtis-stinson-1.html,/player/Curtis-Stinson/Summary/1872,2003.238
2003,239,Jarrod Boswell,C,7-1,260,0.8444,3 Stars,Wyoming,/cbb/players/jarrod-boswell-1.html,/player/Jarrod-Boswell/Summary/10132,2003.239
2003,240,Marcus Sikes,SF,6-6,225,0.8444,3 Stars,Georgia,/cbb/players/marcus-sikes-1.html,/player/Marcus-Sikes/Summary/5694,2003.240
2003,241,Dwayne Curtis,PF,6-8,230,0.8444,3 Stars,Auburn,/cbb/players/dwayne-curtis-2.html,/player/Dwayne-Curtis/Summary/4811,2003.241
2003,242,Marlon Pompey,PF,6-8,210,0.8444,3 Stars,Texas A&M,/cbb/players/marlon-pompey-1.html,/player/Marlon-Pompey/Summary/4569,2003.242
2003,243,Steve Hailey,SG,6-1,165,0.8444,3 Stars,Boston College,/cbb/players/steve-hailey-1.html,/player/Steve-Hailey/Summary/4836,2003.243
2003,244,Byron Joynes,C,6-9,300,0.8444,3 Stars,Rutgers,/cbb/players/byron-joynes-1.html,/player/Byron-Joynes/Summary/6334,2003.244
2003,245,Spencer Laurie,PG,6-1,160,0.8444,3 Stars,Missouri,/cbb/players/spencer-laurie-1.html,/player/Spencer-Laurie/Summary/3581,2003.245
2003,246,Chris Low,PF,6-9,210,0.8444,3 Stars,Arizona State,/cbb/players/chris-low-1.html,/player/Chris-Low/Summary/6708,2003.246
2003,247,Mike Cook,SG,6-3,210,0.8444,3 Stars,East Carolina,/cbb/players/mike-cook-2.html,/player/Mike-Cook/Summary/6247,2003.247
2003,248,Brad Byerson,PF,6-8,235,0.8444,3 Stars,West Virginia,/cbb/players/brad-byerson-1.html,/player/Brad-Byerson/Summary/6615,2003.248
2003,249,Nick Fazekas,C,6-11,190,0.8444,3 Stars,Nevada,/cbb/players/nick-fazekas-1.html,/player/Nick-Fazekas/Summary/343,2003.249
2003,250,Liam Hughes,C,7-2,260,0.8444,3 Stars,Oregon State,/cbb/players/liam-hughes-1.html,/player/Liam-Hughes/Summary/6821,2003.250
2004,4,D.J. White,PF,6-8,225,0.9944,5 Stars,Indiana,/cbb/players/dj-white-1.html,/player/DJ-White/Summary/783,2004.4
2004,5,Juan Palacios,PF,6-8,255,0.99,4 Stars,Louisville,/cbb/players/juan-palacios-1.html,/player/Juan-Palacios/Summary/1752,2004.5
2004,6,A.J. Price,PG,6-1,165,0.9886,4 Stars,Connecticut,/cbb/players/aj-price-1.html,/player/AJ-Price/Summary/1656,2004.6
2004,11,Jamar Butler,PG,6-2,190,0.9825,4 Stars,Ohio State,/cbb/players/jamar-butler-1.html,/player/Jamar-Butler/Summary/1916,2004.11
2004,12,Rudy Gay,SF,6-8,205,0.9825,4 Stars,Connecticut,/cbb/players/rudy-gay-1.html,/player/Rudy-Gay/Summary/71,2004.12
2004,14,Malik Hairston,SG,6-5,190,0.9821,4 Stars,Oregon,/cbb/players/malik-hairston-1.html,/player/Malik-Hairston/Summary/815,2004.14
2004,15,Joe Crawford,SG,6-4,205,0.9817,4 Stars,Kentucky,/cbb/players/joe-crawford-1.html,/player/Joe-Crawford/Summary/823,2004.15
2004,16,Randolph Morris,C,6-11,250,0.9815,4 Stars,Kentucky,/cbb/players/randolph-morris-1.html,/player/Randolph-Morris/Summary/166,2004.16
2004,17,Marvin Williams,PF,6-9,225,0.9813,4 Stars,North Carolina,/cbb/players/marvin-williams-1.html,/player/Marvin-Williams/Summary/59,2004.17
2004,18,Glen Davis,PF,6-8,345,0.9809,4 Stars,LSU,/cbb/players/glen-davis-1.html,/player/Glen-Davis/Summary/4,2004.18
2004,20,LaMarcus Aldridge,C,6-11,215,0.9803,4 Stars,Texas,/cbb/players/lamarcus-aldridge-1.html,/player/LaMarcus-Aldridge/Summary/66,2004.20
2004,21,Jawann McClellan,SG,6-5,210,0.9799,4 Stars,Arizona,/cbb/players/jawann-mcclellan-1.html,/player/Jawann-McClellan/Summary/1851,2004.21
2004,22,Shawne Williams,SF,6-8,200,0.9797,4 Stars,Memphis,/cbb/players/shawne-williams-1.html,/player/Shawne-Williams/Summary/90,2004.22
2004,23,Jordan Farmar,PG,6-2,170,0.9791,4 Stars,UCLA,/cbb/players/jordan-farmar-1.html,/player/Jordan-Farmar/Summary/91,2004.23
2004,24,Darius Washington,SG,6-1,165,0.9789,4 Stars,Memphis,/cbb/players/darius-washington-1.html,/player/Darius-Washington/Summary/329,2004.24
2004,25,Rajon Rondo,PG,6-1,155,0.9785,4 Stars,Kentucky,/cbb/players/rajon-rondo-1.html,/player/Rajon-Rondo/Summary/93,2004.25
2004,26,Daniel Gibson,SG,6-2,200,0.9777,4 Stars,Texas,/cbb/players/daniel-gibson-1.html,/player/Daniel-Gibson/Summary/105,2004.26
2004,27,Corey Brewer,SF,6-7,174,0.9773,4 Stars,Florida,/cbb/players/corey-brewer-1.html,/player/Corey-Brewer/Summary/43,2004.27
2004,28,Lorrenzo Wade,SG,6-5,183,0.9739,4 Stars,Louisville,/cbb/players/lorrenzo-wade-1.html,/player/Lorrenzo-Wade/Summary/1750,2004.28
2004,29,A.J. Ratliff,SG,6-1,180,0.9705,4 Stars,Indiana,/cbb/players/aj-ratliff-1.html,/player/AJ-Ratliff/Summary/2278,2004.29
2004,30,Cedric Simmons,PF,6-9,205,0.9693,4 Stars,N.C. State,/cbb/players/cedric-simmons-1.html,/player/Cedric-Simmons/Summary/82,2004.30
2004,31,Josh Duncan,SF,6-7,210,0.9645,4 Stars,Xavier,/cbb/players/josh-duncan-1.html,/player/Josh-Duncan/Summary/1717,2004.31
2004,32,Matt Terwilliger,PF,6-9,220,0.9622,4 Stars,Ohio State,/cbb/players/matt-terwilliger-1.html,/player/Matt-Terwilliger/Summary/4448,2004.32
2004,34,Demarcus Nelson,SG,6-3,195,0.9468,4 Stars,Duke,/cbb/players/demarcus-nelson-1.html,/player/DeMarcus-Nelson/Summary/872,2004.34
2004,35,Mike Williams,PF,6-7,225,0.9462,4 Stars,Texas,/cbb/players/mike-williams-5.html,/player/Mike-Williams/Summary/1940,2004.35
2004,36,Marquise Gray,SF,6-8,215,0.946,4 Stars,Michigan State,/cbb/players/marquise-gray-1.html,/player/Marquise-Gray/Summary/1740,2004.36
2004,37,Ronald Steele,PG,6-2,185,0.9454,4 Stars,Alabama,/cbb/players/ronald-steele-1.html,/player/Ronald-Steele/Summary/2345,2004.37
2004,38,Arron Afflalo,SG,6-5,195,0.945,4 Stars,UCLA,/cbb/players/arron-afflalo-1.html,/player/Arron-Afflalo/Summary/54,2004.38
2004,39,Russell Robinson,SG,6-1,180,0.9448,4 Stars,Kansas,/cbb/players/russell-robinson-1.html,/player/Russell-Robinson/Summary/1704,2004.39
2004,40,Kyle Lowry,PG,5-11,170,0.9446,4 Stars,Villanova,/cbb/players/kyle-lowry-1.html,/player/Kyle-Lowry/Summary/78,2004.40
2004,41,A.J. Price,PG,6-1,175,0.9438,4 Stars,Connecticut,/cbb/players/aj-price-1.html,/player/AJ-Price/Summary/1656,2004.41
2004,42,Jason Rich,SG,6-3,185,0.9436,4 Stars,Florida State,/cbb/players/jason-rich-1.html,/player/Jason-Rich/Summary/1773,2004.42
2004,43,Sasha Kaun,C,6-11,245,0.9434,4 Stars,Kansas,/cbb/players/sasha-kaun-1.html,/player/Sasha-Kaun/Summary/818,2004.43
2004,44,Al Horford,PF,6-8,211,0.943,4 Stars,Florida,/cbb/players/al-horford-1.html,/player/Al-Horford/Summary/35,2004.44
2004,45,Steven Hill,C,6-11,220,0.9428,4 Stars,Arkansas,/cbb/players/steven-hill-1.html,/player/Steven-Hill/Summary/894,2004.45
2004,46,Jeremis Smith,SF,6-6,230,0.9424,4 Stars,Georgia Tech,/cbb/players/jeremis-smith-1.html,/player/Jeremis-Smith/Summary/4378,2004.46
2004,47,Josh Wright,PG,6-1,170,0.9422,4 Stars,Syracuse,/cbb/players/josh-wright-1.html,/player/Josh-Wright/Summary/6535,2004.47
2004,48,Brian Johnson,PF,6-8,238,0.942,4 Stars,Louisville,/cbb/players/brian-johnson-3.html,/player/Brian-Johnson/Summary/2400,2004.48
2004,49,Marshall Brown,SF,6-6,205,0.9418,4 Stars,Missouri,/cbb/players/marshall-brown-1.html,/player/Marshall-Brown/Summary/4544,2004.49
2004,50,Josh Shipp,SG,6-5,200,0.9416,4 Stars,UCLA,/cbb/players/josh-shipp-1.html,/player/Josh-Shipp/Summary/1691,2004.50
2004,51,Walter Sharpe,PF,6-9,230,0.9414,4 Stars,Mississippi State,/cbb/players/walter-sharpe-1.html,/player/Walter-Sharpe/Summary/805,2004.51
2004,52,Greg Stiemsma,C,6-11,255,0.9412,4 Stars,Wisconsin,/cbb/players/greg-stiemsma-1.html,/player/Greg-Stiemsma/Summary/1801,2004.52
2004,53,Gabe Pruitt,PG,6-3,170,0.941,4 Stars,USC,/cbb/players/gabe-pruitt-1.html,/player/Gabe-Pruitt/Summary/3,2004.53
2004,54,Albert Weber,SG,6-3,195,0.9408,4 Stars,Alabama,/cbb/players/albert-weber-1.html,/player/Albert-Weber/Summary/2638,2004.54
2004,55,Dion Dowell,SF,6-5,185,0.9406,4 Stars,Texas,/cbb/players/dion-dowell-1.html,/player/Dion-Dowell/Summary/869,2004.55
2004,56,Charles Thomas,SF,6-7,220,0.9404,4 Stars,Arkansas,/cbb/players/charles-thomas-3.html,/player/Charles-Thomas/Summary/4784,2004.56
2004,57,Bryce Taylor,SG,6-5,180,0.9402,4 Stars,Oregon,/cbb/players/bryce-taylor-1.html,/player/Bryce-Taylor/Summary/1709,2004.57
2004,58,Dayshawn Wright,PF,6-6,225,0.94,4 Stars,Syracuse,/cbb/players/dayshawn-wright-1.html,/player/Dayshawn-Wright/Summary/6545,2004.58
2004,59,Charles Rhodes,PF,6-8,220,0.9398,4 Stars,Mississippi State,/cbb/players/charles-rhodes-1.html,/player/Charles-Rhodes/Summary/923,2004.59
2004,60,James Gist,SF,6-7,206,0.9396,4 Stars,Maryland,/cbb/players/james-gist-1.html,/player/James-Gist/Summary/819,2004.60
2004,61,Darnell Jackson,PF,6-9,240,0.9394,4 Stars,Kansas,/cbb/players/darnell-jackson-1.html,/player/Darnell-Jackson/Summary/820,2004.61
2004,62,RaSean Dickey,PF,6-9,255,0.9392,4 Stars,Georgia Tech,/cbb/players/rasean-dickey-1.html,/player/RaSean-Dickey/Summary/2399,2004.62
2004,63,Sean Singletary,PG,5-11,170,0.939,4 Stars,Virginia,/cbb/players/sean-singletary-1.html,/player/Sean-Singletary/Summary/798,2004.63
2004,64,Marquie Cooke,PG,6-3,210,0.9388,4 Stars,Virginia Tech,/cbb/players/marquie-cooke-1.html,/player/Marquie-Cooke/Summary/5017,2004.64
2004,65,Roy Bright,SF,6-6,211,0.9386,4 Stars,Cincinnati,/cbb/players/roy-bright-1.html,/player/Roy-Bright/Summary/2607,2004.65
2004,66,Jason Horton,PG,6-1,170,0.9384,4 Stars,Missouri,/cbb/players/jason-horton-1.html,/player/Jason-Horton/Summary/2346,2004.66
2004,67,Maarty Leunen,PF,6-8,200,0.9382,4 Stars,Oregon,/cbb/players/maarty-leunen-1.html,/player/Maarty-Leunen/Summary/822,2004.67
2004,68,CJ Giles,C,6-10,240,0.9378,4 Stars,Kansas,/cbb/players/cj-giles-1.html,/player/CJ-Giles/Summary/946,2004.68
2004,69,Kalen Grimes,PF,6-7,265,0.9376,4 Stars,Missouri,/cbb/players/kalen-grimes-1.html,/player/Kalen-Grimes/Summary/2584,2004.69
2004,70,Mohamed Tangara,PF,6-9,238,0.9373,4 Stars,Arizona,/cbb/players/mohamed-tangara-1.html,/player/Mohamed-Tangara/Summary/1749,2004.70
2004,71,Alex Galindo,SF,6-6,203,0.9371,4 Stars,Kansas,/cbb/players/alex-galindo-1.html,/player/Alex-Galindo/Summary/5333,2004.71
2004,72,Toney Douglas,SG,6-2,173,0.9369,4 Stars,Auburn,/cbb/players/toney-douglas-1.html,/player/Toney-Douglas/Summary/1624,2004.72
2004,73,Rahshon Clark,SF,6-6,195,0.9367,4 Stars,Iowa State,/cbb/players/rahshon-clark-1.html,/player/Rahshon-Clark/Summary/4082,2004.73
2004,74,Drew Neitzel,PG,6-1,160,0.9365,4 Stars,Michigan State,/cbb/players/drew-neitzel-1.html,/player/Drew-Neitzel/Summary/1746,2004.74
2004,75,JamesOn Curry,PG,6-2,171,0.9357,4 Stars,Oklahoma State,/cbb/players/jameson-curry-1.html,/player/JamesOn-Curry/Summary/12,2004.75
2004,76,Lorenzo Mata-Real,PF,6-8,200,0.9355,4 Stars,UCLA,/cbb/players/lorenzo-mata-real-1.html,/player/Lorenzo-Mata-Real/Summary/1692,2004.76
2004,77,Joakim Noah,PF,6-10,200,0.9351,4 Stars,Florida,/cbb/players/joakim-noah-1.html,/player/Joakim-Noah/Summary/50,2004.77
2004,78,Justin Cerasoli,PG,6-5,170,0.9349,4 Stars,Seton Hall,/cbb/players/justin-cerasoli-1.html,/player/Justin-Cerasoli/Summary/5803,2004.78
2004,79,Shaun Pruitt,PF,6-8,220,0.9345,4 Stars,Illinois,/cbb/players/shaun-pruitt-1.html,/player/Shaun-Pruitt/Summary/1893,2004.79
2004,80,DeSean White,PF,6-8,255,0.9343,4 Stars,Providence,/cbb/players/desean-white-1.html,/player/DeSean-White/Summary/6294,2004.80
2004,81,Shan Foster,SF,6-6,175,0.9337,4 Stars,Vanderbilt,/cbb/players/shan-foster-1.html,/player/Shan-Foster/Summary/826,2004.81
2004,82,Robert Dozier,SF,6-8,191,0.9335,4 Stars,Memphis,/cbb/players/robert-dozier-1.html,/player/Robert-Dozier/Summary/1652,2004.82
2004,83,Channing Toney,SG,6-3,185,0.9333,4 Stars,Georgia,/cbb/players/channing-toney-1.html,/player/Channing-Toney/Summary/5677,2004.83
2004,84,Taj Gray,PF,6-8,236,0.9333,4 Stars,Oklahoma,/cbb/players/taj-gray-1.html,/player/Taj-Gray/Summary/1876,2004.84
2004,85,Rob Kurz,SF,6-9,207,0.9331,4 Stars,Notre Dame,/cbb/players/rob-kurz-1.html,/player/Rob-Kurz/Summary/953,2004.85
2004,86,David McClure,SF,6-6,205,0.9329,4 Stars,Duke,/cbb/players/david-mcclure-1.html,/player/David-McClure/Summary/3652,2004.86
2004,87,Devon Hardin,PF,6-10,215,0.9323,4 Stars,California,/cbb/players/devon-hardin-1.html,/player/DeVon-Hardin/Summary/817,2004.87
2004,88,Ramel Bradley,SG,6-3,190,0.9319,4 Stars,Kentucky,/cbb/players/ramel-bradley-1.html,/player/Ramel-Bradley/Summary/4810,2004.88
2004,89,Glen Dandridge,SF,6-6,185,0.9317,4 Stars,Missouri,/cbb/players/glen-dandridge-1.html,/player/Glen-Dandridge/Summary/4547,2004.89
2004,90,Andrew Brackman,SF,6-9,205,0.9315,4 Stars,N.C. State,/cbb/players/andrew-brackman-1.html,/player/Andrew-Brackman/Summary/4974,2004.90
2004,91,Anthony Morrow,SF,6-6,190,0.9313,4 Stars,Georgia Tech,/cbb/players/anthony-morrow-1.html,/player/Anthony-Morrow/Summary/864,2004.91
2004,92,Quentin Thomas,PG,6-4,185,0.9309,4 Stars,North Carolina,/cbb/players/quentin-thomas-1.html,/player/Quentin-Thomas/Summary/1881,2004.92
2004,93,Churchill Odia,SF,6-6,205,0.9299,4 Stars,Xavier,/cbb/players/churchill-odia-1.html,/player/Churchill-Odia/Summary/2401,2004.93
2004,94,Joseph Jones,C,6-9,250,0.9297,4 Stars,Texas A&M,/cbb/players/joseph-jones-1.html,/player/Joseph-Jones/Summary/1867,2004.94
2004,95,Sean Williams,PF,6-8,240,0.9293,4 Stars,Boston College,/cbb/players/sean-williams-1.html,/player/Sean-Williams/Summary/46,2004.95
2004,96,Gavin Grant,SF,6-7,190,0.9285,4 Stars,N.C. State,/cbb/players/gavin-grant-1.html,/player/Gavin-Grant/Summary/3807,2004.96
2004,97,Josh Heytvelt,PF,6-8,220,0.9261,4 Stars,Gonzaga,/cbb/players/josh-heytvelt-1.html,/player/Josh-Heytvelt/Summary/1630,2004.97
2004,98,Chris Miles,C,6-10,215,0.9235,4 Stars,Brigham Young,/cbb/players/chris-miles-1.html,/player/Chris-Miles/Summary/9752,2004.98
2004,99,Lee Cummard,SG,6-6,165,0.9223,4 Stars,Brigham Young,/cbb/players/lee-cummard-1.html,/player/Lee-Cummard/Summary/1770,2004.99
2004,100,David Pendergraft,SF,6-5,210,0.9207,4 Stars,Gonzaga,/cbb/players/david-pendergraft-1.html,/player/David-Pendergraft/Summary/8340,2004.100
2004,101,Roy Hibbert,C,7-1,252,0.9081,3 Stars,Georgetown,/cbb/players/roy-hibbert-1.html,/player/Roy-Hibbert/Summary/772,2004.101
2004,102,Jerome Habel,C,6-9,196,0.9046,3 Stars,San Diego State,/cbb/players/jerome-habel-1.html,/player/Jerome-Habel/Summary/9915,2004.102
2004,104,Chamberlain Oguchi,SG,6-5,190,0.902,3 Stars,Oregon,/cbb/players/chamberlain-oguchi-1.html,/player/Champ-Oguchi/Summary/3256,2004.104
2004,105,Davis Nwankwo,PF,6-9,236,0.9006,3 Stars,Vanderbilt,/cbb/players/davis-nwankwo-1.html,/player/Davis-Nwankwo/Summary/5978,2004.105
2004,106,Joel Smith,SG,6-4,205,0.9,3 Stars,Washington,/cbb/players/joel-smith-1.html,/player/Joel-Smith/Summary/6975,2004.106
